Ligand_SMILES,Catalyst_SMILES,Catalyst_Name,CompatibilityScore,SimilarityScore,CombinedScore,Min_Compatibility,Max_Compatibility,Mean_Compatibility,Compatibility_Similarity_Analysis
CCN(C(=O)N(c1ccccc1)C(Cc1ccccc1)C(=O)O)C1CCCCCC1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6864485109286711,0.9921297341523132,0.7781528778957636,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(O)C(c1ccccc1)N(C(=O)NC(CC(O)c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6340467233884258,0.9997602819104184,0.7437607909450235,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CC(C)(C)C(NC(=O)C(Cc1ccccc1)N1NC1=O)C(=O)c1ccc(-c2ccccc2)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6702897139083269,0.997735098007332,0.7685233291380285,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(C(c1ccccc1)N(C(=O)NC(c1ccccc1)C(O)c1ccccc1)c1ccccc1)N1CCCCC1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.634964936637405,0.999687263901303,0.7443816348165744,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(O)CN(Cc1ccccc1)C(=O)N(Cc1ccccc1)C1CCCCC1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6842213194921216,0.9895289159461702,0.7758135984283361,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CC(C)C1C(=O)C(C2C(=O)N(CC(=O)c3ccccc3)N2C(=O)c2ccccc2)C(C)(C)C1C,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6550424907842713,0.9967024647913588,0.7575404829863975,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CCN(C)C(=O)c1nc2ccccc2c(=O)n1C(Cc1ccccc1)C(=O)c1ccc(C(C)C)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6669658012254983,0.9958145646546532,0.7656204302542448,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C1C(Cc2cccc3ccccc23)N=C(O)N(Cc2ccccc2)C(=O)C1N(Cc1ccccc1)C(=O)c1ccco1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.637026047881827,0.9887179783191224,0.7425336270130156,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CC(C)C1C(C)C(c2ccccc2)N(C(=O)c2ccccc2)C(=O)c2ccccc2C(=O)N1C(=O)O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6396345035380351,0.9923567344376376,0.7454511728079158,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CC1(C)CC(c2ccccc2)C(C(=O)Nc2ccccn2)C2C(=O)N(C(=O)c3ccccc3)CC21,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6517917143937594,0.9958289854821538,0.7550028957202777,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CN(Cc1ccccc1)C(=O)C1N=C(C(C)(C)C)N(C(Cc2ccccc2)C(=O)c2ccccc2)C1=O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6667376143960313,0.9970727508771852,0.7658381553403775,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(NCC(O)c1cccc2ccccc12)c1oc2ccccc2c1Oc1ccccc1Oc1cccc2ccccc12,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6246218510758687,0.9830209433105608,0.7321415787462762,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(NC(=O)C(O)(c1ccccc1)C1CCCCC1)N(c1ccccc1)C(c1ccccc1)c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6323741680974525,0.9999125244360916,0.7426356749990441,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CC(C)C(C(=O)NC(C(=O)c1ccccc1)C(C)(C)Cc1ccccc1)N1C(=O)c2ccccc21,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6731385630168673,0.9965187719326796,0.7701526256916109,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(NN=C(C(=O)O)c1ccc(C2CCCC2)cc1)NC(Cc1ccccc1)(c1ccccc1)c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6325884867626588,0.9996496177598028,0.7427068260618019,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(C(=NNC(=O)N(c1ccccc1)C(c1ccccc1)C(O)c1ccccc1)c1ccccc1)C1CCCC1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6338045162743211,0.999492093977523,0.7435107895852816,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CN(CC(C)(O)c1ccccc1)C(=O)C(c1ccccc1)N1C(=O)C(C)(C)C(C)(C)C1=O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.659493181199984,0.991133816210963,0.7589853717032776,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(Oc1ccc(C(CO)C2CCCCC2)cc1)C(O)N(c1ccccc1)C(c1ccccc1)C(O)c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6317368131886338,0.99960878979473,0.7420984061704626,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CCC(O)C(O)N(c1ccccc1)C(C)(CCCCCCc1ccccc1)C(=O)O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6794799666326108,0.9873398013635818,0.7718379170519021,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(NC(=O)C1(C(O)c2ccccc2)CCCCC1)N(Cc1ccccc1)C(O)(c1ccccc1)c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.63416492833669,0.9997010661921288,0.7438257696933216,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(O)C(O)C(c1ccccc1)N(c1ccccc1)C(c1ccccc1)C(O)(c1ccccc1)c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6333389328262627,0.9997691093820772,0.743267985793007,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CC(C(=O)N(c1ccccc1)C(CC(=O)O)c1ccccc1)C1C(=O)c2ccccc2CN1C(C)(C)C,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6689162560955525,0.9977928267578112,0.76757922729423,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CC(C)(C)N1C(=O)C(O)(c2ccccc2)N(C(C(=O)c2ccccc2)c2ccccc2)C(=O)c2ccccc21,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6440725883207842,0.9912590656054392,0.7482285315061807,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(C(c1ccccc1)N(C(=O)C(O)c1ccccc1)c1ccccc1)N(c1ccccc1)C1CCCCC1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6339350834531744,0.9999013761360734,0.743724971258044,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C1CC(c2ccccc2)N(CC(=O)N(CCc2ccccc2)CC(=O)c2ccc(F)cc2)c2ccccc2N1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6503384479670024,0.9961687768041247,0.754087546618139,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(CN(C(=O)Cc1ccccc1)c1ccccc1)NOC1CCCCCC1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6828084881816315,0.9895723822096208,0.7748376563900283,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CC1=NC(Cc2ccccc2)(Cc2ccc(C(=O)NC(=O)c3ccc(F)cc3)cc2)N=N1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6708259655955213,0.9963243325206091,0.7684754756730476,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CC(C)N1C(=O)C2(N=C1c1ccccc1)C1NC(=O)CC(C)(C)C2C2c3ccccc3C2C1=O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6312600850096844,0.9952152477861976,0.7404466338426383,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(NC(=O)N(c1ccccc1)C(c1ccccc1)C(O)c1ccccc1)C(O)C1CCCCC1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6344904004793771,0.9998855253459786,0.7441089379393575,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CC(C)C1C(c2ccccc2)C(=O)C2=CC=CC=CC3C2C(=O)N(C(C)C)C(=O)C3C1c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6408273903085997,0.9971475782896416,0.7477234467029121,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(C=NN(C(=O)NC(c1ccccc1)c1ccccc1)c1ccccc1)C1CCCCC1c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6341790627391368,0.9999019203729088,0.7438959200292683,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CC(C)(C)N(Cc1ccccc1)C1C(=O)c2ccccc2C(=O)N(C(C(=O)O)c2ccccc2)C1=O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.670725599331763,0.9964948712410692,0.7684563809045548,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CCC(C)(C)C1=NC=Nc2ccccc2C(=O)N1C(Cc1ccccc1)C(=O)c1ccc(Br)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6711499472925649,0.996630706791632,0.768794175142285,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
COC(=O)CN(Cc1ccc(Cc2ccccc2)cc1)C(=O)C(O)C1c2ccccc2C(=O)N1Cc1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6528607232530572,0.9956227969700452,0.7556893453681535,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(NN=Cc1ccccc1)C1CCCCC1C(O)C(O)COc1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6864113556752182,0.993557183293574,0.7785551039607249,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CC(C)(C)N(CC(C(=O)c1ccc(C(=O)O)cc1)c1ccccc1)C(=O)CN1Cc2ccccc21,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6697538292548257,0.9973495056644772,0.768032532177721,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CC(C)(C)NC(=O)C(Cc1ccccc1)N1C(=O)c2ccccc2C(Cc2ccccc2)N=C1O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6719931972121483,0.9964957668171248,0.7693439680936411,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CCN(C(=O)NC(Cc1ccccc1)Cc1ccc(C(=O)O)cc1)C1CCCCC1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6859301150917761,0.9885909519180912,0.7767283661396707,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CC(C)(C)C(=O)[C@H](Cc1ccccc1)NC(=O)C1c2ccccc2C(=O)N1Cc1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.671165192100075,0.9938254822093928,0.7679632791328703,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CC(C)(C)C1C(=O)N(CC(=O)NC(CC(=O)c2ccccc2)Cc2ccccc2)c2ccccc21,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6706357674851551,0.997487451072808,0.768691272561451,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
NC(=O)SCCC(CCc1ccc(C(=O)N[C@@H](Cc2ccccc2)C(=O)O)cc1)C1N=C(O)N(CCc2ccccc2)C1=O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6019964569075559,0.9939010937737586,0.7195678479674167,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(O)C(CCC1CCCCC1)N(C(=O)Cc1ccccc1)c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6873675686467854,0.9887179934075266,0.7777726960750078,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(O)CCCCN(CC(=O)O)C1C(=O)N(Cc2ccccc2)C(=O)C(=O)N(Cc2ccccc2)C1Cc1cccs1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6016825702742271,0.9937867083649752,0.7193138117014515,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
COc1ccccc1C1C(=O)C(=O)Oc2ccccc2C=C1OC(c1ccccc1)c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6221664087146923,0.9826796514978832,0.7303203815496495,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(N=C(c1ccccc1)C1CCCCC1)c1ccc(C(=O)NC(c2ccccc2)c2ccccc2)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6344676062426179,0.9997614929373628,0.7440557722510414,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CC(C)N1C(=O)C2(C)C(=O)N(c3ccccc3)C(=O)C(O)C1C2CC1CCCCC1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6626122106145047,0.975694985986505,0.7565370432261047,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CCCC(=O)C(c1ccccc1)C(O)C(CC)Cn1c2ccccc2c(=O)n1Cc1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6645481524295833,0.9974496894829652,0.7644186135455979,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CCCCCC(C)(CC(=O)N1CCC(c2ccc(O)cc2)C1)c1ccc(CN(CC(=O)O)C(C)(C)C)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6288633436672639,0.986684767659436,0.7362097708649156,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(O)CN(CC(=O)N(Cc1ccccc1)c1ccccc1)C1CCCCCC1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6822301493988626,0.991724372643038,0.7750784163721152,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(O)C(Cc1ccccc1)N(C(=O)N(CCO)Cc1ccccc1)C1CCCCC1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6823944097105247,0.9940335306755208,0.7758861460000235,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CC(C)C1C(C(=O)C2=CN=C2)C(=O)NC(c2ccccc2)C2C(=O)N(Cc3ccc(F)cc3)C21C,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6522534588092083,0.997155407677128,0.7557240434695841,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CC(C)c1ccc(CC(NC(=O)C2c3ccccc3C(=O)N2Cc2ccccc2)C(=O)O)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6620645701983929,0.9975862909416332,0.7627210864213649,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(Nc1ccc(Cc2ccccc2)cc1)C1(Cc2ccccc2)N=C2N=CN=CC(=N2)C1=O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6751369286965965,0.9947842723767591,0.7710311318006453,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(O)CN(CC1CCCCCC1)C(=O)N(Cc1ccccc1)c1ccc(Br)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6842891517577302,0.9938320237629554,0.7771520133592977,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CC(O)C(C)(NC(=O)C(c1ccccc1)C(c1ccccc1)C(c1ccccc1)C(c1ccccc1)c1ccccc1)c1ccc(O)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6050061377448386,0.9991522973694827,0.7232499856322319,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
COc1ccccc1C(OC)Oc1ccccc1-c1c(-c2ccccc2)c2ccccc2n1C(=O)c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6250086672032643,0.984197228531539,0.7327652356017467,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CC(C)c1ccc(C(=O)C(Cc2ccccc2)N2C(=O)c3ccccc3N=Nc3ccccc3C2=O)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6712767701034786,0.996906662142065,0.7689657377150545,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(NC(C(=O)NCC1Cc2ccccc2C1)c1cccc2ccccc12)C1N=C(O)N(Cc2ccccc2)C1=O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6339465277105985,0.9893037051787664,0.7405536809510487,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CC(C)N1C(=O)N=C2NC(=O)C3(C1=O)C1C=CC=CC=C(C(=O)C4C=CC2C=C4)C(=C1)CC3(C)C,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6292481065997976,0.995405074547256,0.739095196984035,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CC(C(=O)Nc1ccc(Cl)cc1)(c1ccccc1)C(C(=O)NC(c1ccccc1)c1cocn1)(c1ccccc1)c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6279081361186334,0.9996481466281546,0.7394301392714897,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CC(=O)N(c1ccccc1)C1(CC(O)c2ccccc2)CCN(C(=O)C(c2ccccc2)c2ccccc2)CC1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6276822903923484,0.9997086651384348,0.7392902028161743,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CCCCCOC(=O)C(O)C(O)C(c1ccc(C)cc1)N(Cc1ccccc1)C(C)O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6788207469979931,0.9852117822484114,0.7707380575731185,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CC(C)C(N=C(C(=O)OC(C)(C)C)C(=O)c1ccccc1)N1C(=O)c2ccccc2C1=Cc1cccs1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6614563085046525,0.9952838119917692,0.7616045595507874,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(NN=C(c1ccccc1)c1ccccc1)NC(=O)C1CCC(c2ccc(OCc3ccccc3)cc2)C1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6341370837360992,0.996179068174554,0.7427496790676357,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CN=C(O)C1CCC(c2ccc(C(=NC(=O)NC(c3ccccc3)c3ccccc3)c3ccccc3)cc2)CC1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6289638565176217,0.9981679037160064,0.739725070677137,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
Cc1ccc(CC(C)(C)NC(=O)C2C(=O)c3ccccc3CN(Cc3ccccc3)C2=O)nc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6711996582057762,0.9970435850597942,0.7689528362619815,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CC(C)C(C(=O)O)N1C(=O)c2ccccc2C(c2ccccc2)N(C(C)C)C(c2ccccc2)C1=O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6417273070744355,0.99134100331327,0.7466114159460857,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CC(C)(C)C(C(=O)c1ccccc1)N1C(=O)C(N(Cc2ccccc2)Cc2ccc(C(N)=O)cc2)C1=O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6640878514326526,0.9971194858844004,0.7639973417681769,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
Cc1ccc(C(C(=O)c2ccccc2)C(C(=O)N(C(=O)NC2CCCCC2)c2ccc(C)cc2)c2ccc(C)cc2)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6041337282053282,0.9972472323328812,0.722067779443594,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(O)CCN(CCc1ccccc1)C(=O)CCCCC1N=C(O)N(C(Cc2ccccc2)C(=O)c2ccc(O)cc2)C1=O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6033874938931927,0.9942820805947072,0.7206558699036469,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(C(c1ccccc1)C(O)N(C(=O)c1ccccc1)C(O)c1ccccc1)N(c1ccccc1)C1CCCCC1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6346643690340105,0.9999325160061828,0.7442448131256622,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CC(C)(C)C(C(=O)NC(C(=O)c1ccc(C(=O)O)cc1)c1ccccc1)N1Cc2ccccc21,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6643485560714157,0.9970882677661396,0.7641704695798328,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(NCc1ccccc1)C(O)CN(C(=O)Cc1ccccc1)C1CCCCCC1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6839263354885943,0.994144991465225,0.7769919322815835,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(O)C(CC1(c2ccccc2)CCN(C(=O)NC(c2ccccc2)c2ccccc2)CC1)c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6365239116082204,0.999796943196126,0.7455058210845921,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CN(C(=O)C(c1ccccc1)C(c1ccccc1)C(O)C(N=O)(c1ccccc1)c1ccccc1)c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6320577154998318,0.9993832638187616,0.7422553799955107,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=NNC(=O)C(=O)N(C1CCCCC1)C(c1ccccc1)(c1ccccc1)C(c1ccccc1)c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6328779478685268,0.9999039348732592,0.7429857439699465,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(O)C(O)C(c1ccccc1)N(c1ccccc1)C(C(=O)NOc1ccc(C2CCCCC2)cc1)c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6314677835808655,0.9998722054839708,0.7419891101517971,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(c1ccc(C2CCCCC2)cc1)N(C(=O)N(c1ccccc1)C(O)c1ccccc1)c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6324562298019886,0.9995122750986836,0.742573043390997,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(NN=C(C1=NC2=C(CC1)CC(c1ccccc1)C2)c1ccccc1)NC(c1ccccc1)c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6341526772644559,0.999634817643988,0.7437973193783154,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(O)C(O)CC1CCCCC1N(C(=O)Cc1ccccc1)c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6861584188535829,0.9954150847286608,0.7789354186161062,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(OC1CCCC1)c1ccc(C(C(=O)NN(Cc2ccccc2)C(O)c2ccccc2)c2ccccc2)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6278744668348053,0.9998672229960902,0.7394722936831908,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(NC(c1ccccc1)c1ccccc1)C1(C(O)(C(=O)NN=Cc2ccccc2)c2ccccc2)CCCCC1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6324407194288919,0.9998981898152632,0.7426779605448033,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CC(C)(C)N(CC(c1ccccc1)c1ccccc1)C1C(=O)N(CC(=O)O)C(=O)c2ccccc21,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6661764280393833,0.9974170651982138,0.7655486191870324,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(O)CN(C(=O)N(O)C(Cc1ccccc1)c1ccccc1)C1CCCCC1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6845071586240081,0.9916226253899209,0.7766417986537819,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(NC(=O)C(c1ccccc1)(c1ccccc1)C(c1ccccc1)c1ccccc1)C1(C(c2ccccc2)c2ccccc2)CCCCC1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.603071513986677,0.9991013972943168,0.7218804789789689,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CCC(=O)C(NC(=O)C(c1ccccc1)C(c1ccccc1)C(c1ccccc1)C(CC)(c1ccccc1)c1ccccc1)c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6041026571931175,0.9991564394191168,0.7226187918609173,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
O=C(NC(c1ccccc1)c1ccccc1)N(C(=O)C1(OCc2ccccc2)CCCC1)c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6292836045294422,0.999847697555729,0.7404528324373282,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
CCONC(=O)C(C(C)c1ccc(C)cc1)C(c1ccc(C)cc1)C(c1ccc(C)cc1)N(C(=O)O)c1cc(C)c(C)c(C)c1C,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.5818922646958022,0.996542380822979,0.7062872995339553,0.4456505824931315,0.7364429774907348,0.6408560382483968,Comparable
